date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi,year,month,month_name,day,season,aqi_category
2023-10-05,28.55,19.954166666666666,449.6666666666667,7.7625,2.0500000000000003,36.458333333333336,0.2654166666666667,0.0416666666666666,1.0583333333333331,66.33333333333333,39.79166666666666,2023,10,October,Thursday,Rainy / Wet,Moderate
2023-10-06,39.54166666666666,27.6375,572.7083333333334,8.941666666666666,1.55,34.041666666666664,0.1908333333333333,0.0,1.1291666666666669,75.125,54.833333333333336,2023,10,October,Friday,Rainy / Wet,Moderate
2023-10-07,44.25833333333333,30.883333333333336,609.6666666666666,8.533333333333333,1.1708333333333334,46.04166666666666,0.2666666666666666,0.0,1.4729166666666669,97.875,67.66666666666667,2023,10,October,Saturday,Rainy / Wet,Moderate
2023-10-08,27.666666666666668,19.266666666666666,439.25,7.1625000000000005,1.9541666666666664,37.41666666666666,0.1779166666666667,0.0,1.4291666666666665,67.58333333333333,41.91666666666666,2023,10,October,Sunday,Rainy / Wet,Moderate
2023-10-09,33.520833333333336,23.3375,494.7083333333333,7.725,1.625,33.708333333333336,0.2404166666666667,0.0,1.00625,73.0,51.29166666666666,2023,10,October,Monday,Rainy / Wet,Moderate
2023-10-10,27.454166666666666,19.116666666666667,356.2083333333333,5.925,1.5166666666666666,45.458333333333336,0.2941666666666667,1.2083333333333333,1.93125,68.33333333333333,42.583333333333336,2023,10,October,Tuesday,Rainy / Wet,Moderate
2023-10-11,25.83333333333333,17.704166666666666,346.7083333333333,6.204166666666667,1.5416666666666667,33.041666666666664,0.2575,2.0416666666666665,1.4354166666666668,64.16666666666667,37.375,2023,10,October,Wednesday,Rainy / Wet,Moderate
2023-10-12,31.3875,21.941666666666663,441.9166666666667,7.4125,2.0375,34.458333333333336,0.2795833333333333,0.0,1.0229166666666667,62.583333333333336,36.04166666666666,2023,10,October,Thursday,Rainy / Wet,Moderate
2023-10-13,28.516666666666666,19.975,425.6666666666667,6.3375,1.6083333333333334,39.0,0.35625,0.3333333333333333,1.3020833333333333,75.16666666666667,55.25,2023,10,October,Friday,Rainy / Wet,Moderate
2023-10-14,27.120833333333334,18.75,443.8333333333333,7.075,1.7375,34.791666666666664,0.2520833333333333,0.4166666666666667,1.4604166666666665,64.91666666666667,38.083333333333336,2023,10,October,Saturday,Rainy / Wet,Moderate
2023-10-15,28.9625,19.6875,388.375,7.516666666666667,1.95,38.16666666666666,0.32125,1.2083333333333333,1.7958333333333334,61.333333333333336,34.541666666666664,2023,10,October,Sunday,Rainy / Wet,Moderate
2023-10-16,29.945833333333336,20.60833333333333,411.7083333333333,6.6875,1.6791666666666665,36.04166666666666,0.2879166666666666,4.958333333333333,1.325,66.25,39.29166666666666,2023,10,October,Monday,Rainy / Wet,Moderate
2023-10-17,34.791666666666664,24.229166666666668,484.4166666666667,7.0375000000000005,1.6625,39.79166666666666,0.25875,1.0,1.79375,79.41666666666667,58.625,2023,10,October,Tuesday,Rainy / Wet,Moderate
2023-10-18,29.633333333333336,20.004166666666663,389.9583333333333,6.820833333333333,1.7041666666666666,33.541666666666664,0.4041666666666666,2.1666666666666665,1.3520833333333335,68.08333333333333,42.5,2023,10,October,Wednesday,Rainy / Wet,Moderate
2023-10-19,30.775,19.754166666666663,362.7083333333333,6.466666666666666,1.6291666666666669,34.333333333333336,0.46625,5.583333333333333,1.5395833333333335,65.58333333333333,38.708333333333336,2023,10,October,Thursday,Rainy / Wet,Moderate
2023-10-20,45.5625,30.08333333333333,551.0,9.433333333333334,2.2416666666666667,43.5,0.3820833333333333,8.291666666666666,1.725,80.91666666666667,58.208333333333336,2023,10,October,Friday,Rainy / Wet,Moderate
2023-10-21,31.366666666666664,21.566666666666663,479.4583333333333,6.908333333333334,1.8541666666666667,46.04166666666666,0.3108333333333333,3.4166666666666665,1.325,74.125,50.208333333333336,2023,10,October,Saturday,Rainy / Wet,Moderate
2023-10-22,35.6875,24.575,477.8333333333333,7.241666666666667,1.8416666666666668,42.41666666666666,0.32375,2.9166666666666665,1.3145833333333334,76.66666666666667,57.208333333333336,2023,10,October,Sunday,Rainy / Wet,Moderate
2023-10-23,35.475,24.3125,489.4166666666667,8.083333333333334,2.033333333333333,34.916666666666664,0.3183333333333333,2.0416666666666665,1.4708333333333332,77.20833333333333,58.625,2023,10,October,Monday,Rainy / Wet,Moderate
2023-10-24,22.77916666666667,15.470833333333331,381.125,5.8,1.4583333333333333,37.41666666666666,0.3716666666666666,2.9166666666666665,1.25,64.16666666666667,38.625,2023,10,October,Tuesday,Rainy / Wet,Moderate
2023-10-25,33.704166666666666,23.079166666666666,475.625,7.516666666666667,2.025,26.916666666666668,0.3870833333333333,1.5416666666666667,0.8041666666666667,61.29166666666666,34.875,2023,10,October,Wednesday,Rainy / Wet,Moderate
2023-10-26,37.34166666666667,25.758333333333336,554.0833333333334,8.65,1.8833333333333333,33.541666666666664,0.3825,1.8333333333333333,0.81875,84.16666666666667,61.91666666666666,2023,10,October,Thursday,Rainy / Wet,Moderate
2023-10-27,44.525,30.229166666666668,570.25,9.8125,2.6791666666666667,39.208333333333336,0.3270833333333333,3.2916666666666665,1.91875,82.625,61.91666666666666,2023,10,October,Friday,Rainy / Wet,Moderate
2023-10-28,46.66666666666666,31.683333333333334,578.5,9.8625,2.004166666666667,40.29166666666666,0.3520833333333333,2.6666666666666665,1.5020833333333332,95.79166666666669,66.75,2023,10,October,Saturday,Rainy / Wet,Moderate
2023-10-29,50.30833333333334,34.85,659.625,9.058333333333334,2.654166666666667,50.458333333333336,0.4208333333333333,2.625,1.3041666666666667,80.54166666666667,59.375,2023,10,October,Sunday,Rainy / Wet,Moderate
2023-10-30,41.72916666666666,28.83333333333333,655.0416666666666,7.345833333333332,1.8666666666666665,61.958333333333336,0.3720833333333333,2.583333333333333,1.4645833333333331,101.625,69.04166666666667,2023,10,October,Monday,Rainy / Wet,Unhealthy for Sensitive Groups
2023-10-31,36.12083333333333,25.183333333333334,559.2083333333334,7.7375,2.0166666666666666,37.875,0.2933333333333333,1.0833333333333333,0.8562500000000001,78.95833333333333,59.958333333333336,2023,10,October,Tuesday,Rainy / Wet,Moderate
2023-11-01,53.04583333333333,36.49583333333333,728.4583333333334,11.195833333333333,2.4458333333333333,34.166666666666664,0.3279166666666667,1.6666666666666667,0.9875,94.25,66.25,2023,11,November,Wednesday,Harmattan / Dry,Moderate
2023-11-02,38.84583333333333,26.4375,530.2916666666666,7.691666666666666,1.4833333333333334,36.833333333333336,0.4204166666666666,3.5,1.2270833333333333,95.375,66.54166666666667,2023,11,November,Thursday,Harmattan / Dry,Moderate
2023-11-03,34.59583333333333,22.766666666666666,483.125,7.904166666666666,2.0500000000000003,37.083333333333336,0.4329166666666666,6.75,1.1166666666666667,69.66666666666667,44.958333333333336,2023,11,November,Friday,Harmattan / Dry,Moderate
2023-11-04,38.54583333333333,26.129166666666663,542.2916666666666,8.466666666666667,2.020833333333333,41.29166666666666,0.28125,3.75,0.94375,76.04166666666667,56.79166666666666,2023,11,November,Saturday,Harmattan / Dry,Moderate
2023-11-05,40.25416666666667,27.92916666666667,584.0,9.220833333333331,2.4625,52.54166666666666,0.2958333333333333,2.2916666666666665,1.5916666666666668,74.79166666666667,53.125,2023,11,November,Sunday,Harmattan / Dry,Moderate
2023-11-06,57.97083333333333,40.49583333333333,844.375,11.675,2.908333333333333,48.958333333333336,0.36125,1.1666666666666667,1.2208333333333334,120.91666666666669,75.04166666666667,2023,11,November,Monday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-11-07,26.20833333333333,18.14166666666667,422.6666666666667,6.591666666666666,1.6208333333333331,36.0,0.2520833333333333,0.2916666666666667,1.0520833333333333,76.95833333333333,50.54166666666666,2023,11,November,Tuesday,Harmattan / Dry,Moderate
2023-11-08,30.1,20.7125,401.5,6.6625000000000005,1.5666666666666669,37.79166666666666,0.3491666666666667,1.25,1.3208333333333333,64.91666666666667,38.125,2023,11,November,Wednesday,Harmattan / Dry,Moderate
2023-11-09,28.8375,19.754166666666663,406.0416666666667,6.125,1.4458333333333335,36.458333333333336,0.3966666666666666,1.5,1.5291666666666666,67.125,40.583333333333336,2023,11,November,Thursday,Harmattan / Dry,Moderate
2023-11-10,40.82083333333333,27.891666666666666,527.0,8.445833333333333,2.183333333333333,38.333333333333336,0.4491666666666666,3.25,1.36875,74.54166666666667,52.708333333333336,2023,11,November,Friday,Harmattan / Dry,Moderate
2023-11-11,29.85833333333333,19.995833333333334,397.7083333333333,6.3,1.4208333333333334,47.333333333333336,0.4416666666666666,4.625,1.5791666666666666,75.625,54.04166666666666,2023,11,November,Saturday,Harmattan / Dry,Moderate
2023-11-12,32.479166666666664,21.641666666666666,427.0833333333333,6.795833333333333,1.6875,48.41666666666666,0.39125,5.25,1.2875,66.0,39.125,2023,11,November,Sunday,Harmattan / Dry,Moderate
2023-11-13,40.1875,27.241666666666664,539.0416666666666,8.0,2.091666666666667,53.0,0.4708333333333334,4.416666666666667,1.0083333333333333,76.58333333333333,57.125,2023,11,November,Monday,Harmattan / Dry,Moderate
2023-11-14,34.19583333333333,23.65833333333333,573.5416666666666,7.608333333333333,2.058333333333333,52.41666666666666,0.345,1.5,1.3791666666666669,81.58333333333333,61.083333333333336,2023,11,November,Tuesday,Harmattan / Dry,Moderate
2023-11-15,48.49583333333334,33.9375,697.5,9.583333333333334,1.9875,41.66666666666666,0.3275,0.0,1.2645833333333334,81.70833333333333,60.458333333333336,2023,11,November,Wednesday,Harmattan / Dry,Moderate
2023-11-16,66.97916666666667,45.06666666666666,840.125,7.337499999999999,2.4208333333333334,60.54166666666666,0.4354166666666666,10.291666666666666,2.1437500000000003,125.16666666666669,76.45833333333333,2023,11,November,Thursday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-11-17,40.6375,27.175,506.0416666666667,7.7,1.8416666666666663,50.625,0.5408333333333334,5.541666666666667,1.1395833333333334,92.20833333333331,65.25,2023,11,November,Friday,Harmattan / Dry,Moderate
2023-11-18,51.208333333333336,33.583333333333336,487.9583333333333,7.283333333333334,1.9666666666666668,44.91666666666666,0.5845833333333333,14.958333333333334,1.3166666666666669,85.75,63.04166666666666,2023,11,November,Saturday,Harmattan / Dry,Moderate
2023-11-19,58.62083333333334,36.53333333333333,446.2083333333333,5.8500000000000005,1.6125,64.08333333333333,0.6695833333333333,29.125,1.5875,97.70833333333331,67.54166666666667,2023,11,November,Sunday,Harmattan / Dry,Moderate
2023-11-20,57.69583333333333,37.641666666666666,457.5416666666667,6.1625000000000005,1.6541666666666668,60.458333333333336,0.5454166666666667,23.875,1.4979166666666668,114.5,73.04166666666667,2023,11,November,Monday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-11-21,50.25416666666666,32.90833333333333,472.25,6.541666666666667,1.7375,63.0,0.4854166666666666,18.25,1.9229166666666664,100.91666666666669,68.54166666666667,2023,11,November,Tuesday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-11-22,32.92916666666667,22.629166666666663,413.5833333333333,6.125,1.5166666666666666,39.333333333333336,0.3795833333333333,4.458333333333333,0.6416666666666667,77.75,55.16666666666666,2023,11,November,Wednesday,Harmattan / Dry,Moderate
2023-11-23,37.95,26.620833333333334,528.0416666666666,7.208333333333333,2.029166666666667,50.0,0.3229166666666667,2.583333333333333,1.4791666666666667,76.33333333333333,57.083333333333336,2023,11,November,Thursday,Harmattan / Dry,Moderate
2023-11-24,34.5125,24.90416666666667,582.6666666666666,7.195833333333333,1.9666666666666668,43.66666666666666,0.2566666666666666,0.6666666666666666,1.1895833333333334,80.70833333333333,61.125,2023,11,November,Friday,Harmattan / Dry,Moderate
2023-11-25,34.858333333333334,24.683333333333334,496.6666666666667,8.237499999999999,1.9583333333333333,39.333333333333336,0.3358333333333334,0.625,1.40625,80.58333333333333,60.79166666666666,2023,11,November,Saturday,Harmattan / Dry,Moderate
2023-11-26,34.05416666666667,24.20833333333333,555.3333333333334,6.675,1.7416666666666665,33.958333333333336,0.3904166666666666,0.625,0.6395833333333333,71.79166666666667,49.0,2023,11,November,Sunday,Harmattan / Dry,Moderate
2023-11-27,36.8875,25.816666666666663,533.8333333333334,5.470833333333334,0.8916666666666666,64.29166666666667,0.4691666666666667,1.625,1.7833333333333332,83.66666666666667,61.875,2023,11,November,Monday,Harmattan / Dry,Moderate
2023-11-28,26.716666666666665,17.754166666666666,358.125,5.504166666666666,1.3916666666666666,46.875,0.4075,3.6666666666666665,1.18125,64.125,38.66666666666666,2023,11,November,Tuesday,Harmattan / Dry,Moderate
2023-11-29,29.804166666666664,19.89583333333333,433.7083333333333,6.720833333333332,1.55,48.083333333333336,0.3925,4.875,1.09375,65.70833333333333,38.79166666666666,2023,11,November,Wednesday,Harmattan / Dry,Moderate
2023-11-30,31.1625,18.9125,398.25,5.15,1.3833333333333335,58.083333333333336,0.4295833333333334,15.25,1.3979166666666665,66.83333333333333,40.66666666666666,2023,11,November,Thursday,Harmattan / Dry,Moderate
2023-12-01,32.2125,19.241666666666667,359.7083333333333,4.741666666666666,1.2125,51.875,0.4658333333333333,16.083333333333332,1.45625,64.375,37.833333333333336,2023,12,December,Friday,Harmattan / Dry,Moderate
2023-12-02,32.95,19.98333333333333,357.7083333333333,4.754166666666666,1.2416666666666667,49.79166666666666,0.4208333333333333,14.625,1.4229166666666666,65.91666666666667,39.083333333333336,2023,12,December,Saturday,Harmattan / Dry,Moderate
2023-12-03,46.958333333333336,27.67083333333333,443.0833333333333,6.745833333333334,1.8291666666666664,48.958333333333336,0.4375,23.45833333333333,1.5979166666666669,76.375,55.458333333333336,2023,12,December,Sunday,Harmattan / Dry,Moderate
2023-12-04,47.03333333333333,27.6875,456.8333333333333,5.866666666666667,1.6583333333333332,60.41666666666666,0.4458333333333333,25.125,1.8,85.125,62.875,2023,12,December,Monday,Harmattan / Dry,Moderate
2023-12-05,43.19583333333333,25.59166666666667,438.7916666666667,5.7875000000000005,1.5666666666666669,59.708333333333336,0.4708333333333334,21.166666666666668,1.6104166666666666,81.625,61.5,2023,12,December,Tuesday,Harmattan / Dry,Moderate
2023-12-06,31.47083333333333,19.429166666666667,380.875,4.695833333333334,1.2958333333333334,56.0,0.4524999999999999,12.166666666666666,1.43125,70.25,46.125,2023,12,December,Wednesday,Harmattan / Dry,Moderate
2023-12-07,33.791666666666664,20.704166666666666,395.1666666666667,5.258333333333334,1.4875,51.25,0.455,13.166666666666666,1.4375,68.79166666666667,43.5,2023,12,December,Thursday,Harmattan / Dry,Moderate
2023-12-08,39.520833333333336,22.20833333333333,390.125,4.8875,1.5041666666666669,59.16666666666666,0.465,24.83333333333333,1.7083333333333333,66.79166666666667,41.625,2023,12,December,Friday,Harmattan / Dry,Moderate
2023-12-09,58.63333333333333,30.204166666666666,435.1666666666667,5.7625,1.4041666666666668,64.54166666666667,0.4524999999999999,48.625,1.8979166666666665,82.41666666666667,60.458333333333336,2023,12,December,Saturday,Harmattan / Dry,Moderate
2023-12-10,59.16666666666666,30.2125,393.625,4.445833333333334,1.4916666666666665,72.29166666666667,0.46125,52.91666666666666,1.8479166666666669,87.58333333333333,63.66666666666666,2023,12,December,Sunday,Harmattan / Dry,Moderate
2023-12-11,55.57083333333333,30.879166666666663,447.125,5.270833333333333,1.6791666666666665,65.04166666666667,0.5129166666666667,38.0,1.5437500000000002,92.875,65.83333333333333,2023,12,December,Monday,Harmattan / Dry,Moderate
2023-12-12,87.95833333333333,48.1625,570.5,5.870833333333334,1.7166666666666668,66.33333333333333,0.4424999999999999,71.83333333333333,1.9833333333333332,94.83333333333331,66.29166666666667,2023,12,December,Tuesday,Harmattan / Dry,Moderate
2023-12-13,143.67916666666667,85.59166666666665,736.0833333333334,6.441666666666666,2.6875,71.625,0.4491666666666667,118.41666666666669,2.058333333333333,157.33333333333334,97.54166666666669,2023,12,December,Wednesday,Harmattan / Dry,Unhealthy
2023-12-14,145.76250000000002,68.1375,782.8333333333334,6.833333333333333,3.0083333333333333,92.79166666666669,0.5208333333333334,97.0,1.9458333333333333,162.79166666666666,103.95833333333331,2023,12,December,Thursday,Harmattan / Dry,Unhealthy
2023-12-15,126.19166666666666,64.26666666666667,618.875,5.745833333333334,2.5375,106.70833333333331,0.5875,72.70833333333333,1.9,149.29166666666666,91.875,2023,12,December,Friday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-12-16,118.87916666666666,78.75416666666666,549.375,5.3,2.216666666666667,93.66666666666669,0.6279166666666667,61.875,1.8145833333333328,161.375,101.66666666666669,2023,12,December,Saturday,Harmattan / Dry,Unhealthy
2023-12-17,129.79166666666666,87.54583333333333,603.5,6.025,2.025,79.54166666666667,0.6370833333333333,70.625,1.95,163.16666666666666,104.54166666666669,2023,12,December,Sunday,Harmattan / Dry,Unhealthy
2023-12-18,112.69166666666666,78.95,499.8333333333333,3.925,1.5458333333333334,93.33333333333331,0.6545833333333333,52.04166666666666,1.89375,166.08333333333334,108.79166666666669,2023,12,December,Monday,Harmattan / Dry,Unhealthy
2023-12-19,95.7125,66.86666666666666,429.0416666666667,3.845833333333333,1.35,80.33333333333333,0.6666666666666666,42.29166666666666,1.64375,159.91666666666666,99.54166666666669,2023,12,December,Tuesday,Harmattan / Dry,Unhealthy
2023-12-20,68.57083333333334,46.90833333333333,436.5416666666667,4.458333333333333,1.3166666666666669,73.45833333333333,0.7670833333333333,27.5,1.4666666666666666,142.70833333333334,83.83333333333333,2023,12,December,Wednesday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-12-21,73.84166666666667,47.025,429.7083333333333,3.8666666666666663,1.225,80.20833333333333,0.6887500000000001,41.208333333333336,1.5,128.41666666666666,77.625,2023,12,December,Thursday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-12-22,74.49583333333334,46.97916666666666,471.2916666666667,4.433333333333334,1.4958333333333331,80.45833333333333,0.6920833333333333,41.25,1.425,129.70833333333334,77.91666666666667,2023,12,December,Friday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-12-23,87.95833333333333,49.225,501.7916666666667,4.7,1.6416666666666666,79.79166666666667,0.6245833333333334,70.33333333333333,1.8333333333333333,126.08333333333331,76.79166666666667,2023,12,December,Saturday,Harmattan / Dry,Unhealthy for Sensitive Groups
